locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Lf_00335	CDS	285				hypothetical protein
Zymos_Lf_00336	CDS	1293			COG2256	putative AAA domain-containing protein
Zymos_Lf_00337	CDS	474				hypothetical protein
Zymos_Lf_00338	CDS	411				hypothetical protein
Zymos_Lf_00339	CDS	747				hypothetical protein
Zymos_Lf_00340	CDS	846				hypothetical protein
Zymos_Lf_00341	CDS	285				hypothetical protein
Zymos_Lf_00342	CDS	1188				IS256 family transposase IS1310
Zymos_Lf_00343	CDS	606	rpsD		COG0522	30S ribosomal protein S4
Zymos_Lf_00344	CDS	1710	ezrA			Septation ring formation regulator EzrA
Zymos_Lf_00345	CDS	1149	iscS_1	2.8.1.7		Cysteine desulfurase IscS
Zymos_Lf_00346	CDS	1221	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
Zymos_Lf_00347	CDS	1296	dsdX			D-serine transporter DsdX
Zymos_Lf_00348	CDS	1143	garK	2.7.1.165	COG1929	Glycerate 2-kinase
Zymos_Lf_00349	CDS	261	tpx_1	1.11.1.15	COG2077	Thiol peroxidase
Zymos_Lf_00350	CDS	195	tpx_2	1.11.1.15		Thiol peroxidase
Zymos_Lf_00351	CDS	2655	valS	6.1.1.9		Valine--tRNA ligase
Zymos_Lf_00352	CDS	1323	fpgS	6.3.2.17		Folylpolyglutamate synthase
Zymos_Lf_00353	CDS	627				hypothetical protein
Zymos_Lf_00354	CDS	1011	mreB		COG1077	Cell shape-determining protein MreB
Zymos_Lf_00355	CDS	852	mreC		COG1792	Cell shape-determining protein MreC
Zymos_Lf_00356	CDS	534				hypothetical protein
Zymos_Lf_00357	CDS	648	yecS_1		COG0765	L-cystine transport system permease protein YecS
Zymos_Lf_00358	CDS	645	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
Zymos_Lf_00359	CDS	858	fliY		COG0834	L-cystine-binding protein FliY
Zymos_Lf_00360	CDS	1275				hypothetical protein
Zymos_Lf_00361	CDS	1302				hypothetical protein
Zymos_Lf_00362	CDS	1005				hypothetical protein
Zymos_Lf_00363	CDS	585	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Zymos_Lf_00364	CDS	1245	cinA		COG1058	Putative competence-damage inducible protein
Zymos_Lf_00365	CDS	1062	recA		COG0468	Protein RecA
Zymos_Lf_00366	CDS	1560	rny	3.1.-.-	COG1418	Ribonuclease Y
Zymos_Lf_00367	CDS	2643	mutS		COG0249	DNA mismatch repair protein MutS
Zymos_Lf_00368	CDS	1944	mutL		COG0323	DNA mismatch repair protein MutL
Zymos_Lf_00369	CDS	603	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
Zymos_Lf_00370	CDS	1020	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
Zymos_Lf_00371	CDS	930				hypothetical protein
Zymos_Lf_00372	CDS	423				hypothetical protein
Zymos_Lf_00373	CDS	960	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
Zymos_Lf_00374	CDS	1383	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
Zymos_Lf_00375	CDS	2649	alaS	6.1.1.7		Alanine--tRNA ligase
Zymos_Lf_00376	CDS	264				hypothetical protein
Zymos_Lf_00377	CDS	438	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
Zymos_Lf_00378	CDS	306				hypothetical protein
Zymos_Lf_00379	CDS	906	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
Zymos_Lf_00380	CDS	528				hypothetical protein
Zymos_Lf_00381	CDS	2376	mutS2	3.1.-.-		Endonuclease MutS2
Zymos_Lf_00382	CDS	315	trxA_1		COG0526	Thioredoxin
Zymos_Lf_00383	CDS	1263	clcB			Voltage-gated ClC-type chloride channel ClcB
Zymos_Lf_00384	CDS	543				hypothetical protein
Zymos_Lf_00385	CDS	807	murI	5.1.1.3		Glutamate racemase
Zymos_Lf_00386	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Zymos_Lf_00387	CDS	513				hypothetical protein
Zymos_Lf_00388	CDS	843	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
Zymos_Lf_00389	CDS	879	ykuT		COG0668	putative MscS family protein YkuT
Zymos_Lf_00390	CDS	414				hypothetical protein
Zymos_Lf_00391	CDS	432				hypothetical protein
Zymos_Lf_00392	CDS	1104	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
Zymos_Lf_00393	CDS	1023	ccpA_1		COG1609	Catabolite control protein A
Zymos_Lf_00394	CDS	858				hypothetical protein
Zymos_Lf_00395	CDS	744	yebC		COG0217	putative transcriptional regulatory protein YebC
Zymos_Lf_00396	CDS	1041				hypothetical protein
Zymos_Lf_00397	CDS	585				hypothetical protein
Zymos_Lf_00398	CDS	1449				hypothetical protein
Zymos_Lf_00399	CDS	960	comGA		COG2804	ComG operon protein 1
Zymos_Lf_00400	CDS	1032	epsF		COG1459	Type II secretion system protein F
Zymos_Lf_00401	CDS	318				hypothetical protein
Zymos_Lf_00402	CDS	486				hypothetical protein
Zymos_Lf_00403	CDS	297				hypothetical protein
Zymos_Lf_00404	CDS	438				hypothetical protein
Zymos_Lf_00405	CDS	240				hypothetical protein
Zymos_Lf_00406	CDS	870				hypothetical protein
Zymos_Lf_00407	CDS	1197	ackA	2.7.2.1	COG0282	Acetate kinase
Zymos_Lf_00408	CDS	624				hypothetical protein
Zymos_Lf_00409	CDS	537				hypothetical protein
Zymos_Lf_00410	CDS	783	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
Zymos_Lf_00411	CDS	681				hypothetical protein
Zymos_Lf_00412	CDS	651	dedA_1		COG0586	Protein DedA
Zymos_Lf_00413	rRNA	1582				16S ribosomal RNA
Zymos_Lf_00414	rRNA	2917				23S ribosomal RNA
Zymos_Lf_00415	rRNA	112				5S ribosomal RNA
Zymos_Lf_00416	tRNA	75				tRNA-Val(tac)
Zymos_Lf_00417	tRNA	75				tRNA-Lys(ttt)
Zymos_Lf_00418	tRNA	73				tRNA-Thr(tgt)
Zymos_Lf_00419	tRNA	72				tRNA-Gly(gcc)
Zymos_Lf_00420	tRNA	89				tRNA-Leu(taa)
Zymos_Lf_00421	tRNA	74				tRNA-Arg(acg)
Zymos_Lf_00422	tRNA	74				tRNA-Pro(tgg)
Zymos_Lf_00423	tRNA	76				tRNA-Met(cat)
Zymos_Lf_00424	tRNA	77				tRNA-Met(cat)
Zymos_Lf_00425	tRNA	88				tRNA-Ser(tga)
Zymos_Lf_00426	tRNA	76				tRNA-Met(cat)
Zymos_Lf_00427	tRNA	76				tRNA-Asp(gtc)
Zymos_Lf_00428	tRNA	75				tRNA-Phe(gaa)
Zymos_Lf_00429	tRNA	71				tRNA-Gly(tcc)
Zymos_Lf_00430	tRNA	76				tRNA-Ile(gat)
Zymos_Lf_00431	tRNA	90				tRNA-Ser(gct)
Zymos_Lf_00432	tRNA	73				tRNA-Glu(ttc)
Zymos_Lf_00433	tRNA	76				tRNA-Met(cat)
Zymos_Lf_00434	tRNA	77				tRNA-Asp(gtc)
Zymos_Lf_00435	CDS	495				hypothetical protein
Zymos_Lf_00436	CDS	987			COG2826	IS30 family transposase ISSlu1
Zymos_Lf_00437	CDS	1287				ISL3 family transposase ISL3
Zymos_Lf_00438	CDS	405	spxA_1		COG1393	Regulatory protein Spx
Zymos_Lf_00439	CDS	714	mecA		COG4862	Adapter protein MecA 1
Zymos_Lf_00440	CDS	1023				hypothetical protein
Zymos_Lf_00441	CDS	627				hypothetical protein
Zymos_Lf_00442	CDS	681	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
Zymos_Lf_00443	CDS	810	nadK	2.7.1.23	COG0061	NAD kinase
Zymos_Lf_00444	CDS	891		5.4.99.-	COG0564	putative RNA pseudouridine synthase
Zymos_Lf_00445	CDS	1029	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
Zymos_Lf_00446	CDS	855	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
Zymos_Lf_00447	CDS	507	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
Zymos_Lf_00448	CDS	2310	spoIIIE		COG1674	DNA translocase SpoIIIE
Zymos_Lf_00449	CDS	117				hypothetical protein
Zymos_Lf_00450	CDS	342				hypothetical protein
Zymos_Lf_00451	CDS	426	mraZ			Transcriptional regulator MraZ
Zymos_Lf_00452	CDS	945	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
Zymos_Lf_00453	CDS	369	ftsL			Cell division protein FtsL
Zymos_Lf_00454	CDS	2157	pbpB		COG0768	Penicillin-binding protein 2B
Zymos_Lf_00455	CDS	960	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Zymos_Lf_00456	CDS	1377	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
Zymos_Lf_00457	CDS	1107	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Zymos_Lf_00458	CDS	846	divIB		COG1589	Cell division protein DivIB
Zymos_Lf_00459	CDS	1383	ftsA		COG0849	Cell division protein FtsA
Zymos_Lf_00460	CDS	1290	ftsZ			Cell division protein FtsZ
Zymos_Lf_00461	CDS	471	sepF			Cell division protein SepF
Zymos_Lf_00462	CDS	279				hypothetical protein
Zymos_Lf_00463	CDS	786				hypothetical protein
Zymos_Lf_00464	CDS	687				hypothetical protein
Zymos_Lf_00465	CDS	261				hypothetical protein
Zymos_Lf_00466	CDS	2793	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Zymos_Lf_00467	CDS	213	csp		COG1278	Cold shock-like protein
Zymos_Lf_00468	CDS	549	act	3.-.-.-		Methanol dehydrogenase activator
Zymos_Lf_00469	CDS	237				hypothetical protein
Zymos_Lf_00470	CDS	708	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
Zymos_Lf_00471	CDS	345				hypothetical protein
Zymos_Lf_00472	CDS	1134	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
Zymos_Lf_00473	CDS	1596	nfdA	3.5.1.91		N-substituted formamide deformylase
Zymos_Lf_00474	CDS	933		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
Zymos_Lf_00475	CDS	657	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
Zymos_Lf_00476	CDS	690				hypothetical protein
Zymos_Lf_00477	CDS	2547	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
Zymos_Lf_00478	CDS	969	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
Zymos_Lf_00479	CDS	1287				ISL3 family transposase ISL3
Zymos_Lf_00480	CDS	429	spxA_2		COG1393	Regulatory protein Spx
Zymos_Lf_00481	CDS	975	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
Zymos_Lf_00482	CDS	216				hypothetical protein
Zymos_Lf_00483	CDS	447				hypothetical protein
Zymos_Lf_00484	CDS	570	def_1	3.5.1.88	COG0242	Peptide deformylase
Zymos_Lf_00485	CDS	288				hypothetical protein
Zymos_Lf_00486	CDS	765	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
Zymos_Lf_00487	CDS	1848	typA		COG1217	GTP-binding protein TypA/BipA
Zymos_Lf_00488	CDS	1200	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
Zymos_Lf_00489	CDS	297				hypothetical protein
Zymos_Lf_00490	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
Zymos_Lf_00491	CDS	522	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
Zymos_Lf_00492	CDS	1050	ylbL		COG3480	putative protein YlbL
Zymos_Lf_00493	CDS	669	comEA		COG1555	ComE operon protein 1
Zymos_Lf_00494	CDS	480	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
Zymos_Lf_00495	CDS	2238	comEC		COG0658	ComE operon protein 3
Zymos_Lf_00496	CDS	1029	yqeN		COG1466	putative protein YqeN
Zymos_Lf_00497	CDS	255	rpsT		COG0268	30S ribosomal protein S20
Zymos_Lf_00498	CDS	270	rpsO		COG0184	30S ribosomal protein S15
Zymos_Lf_00499	CDS	267				hypothetical protein
Zymos_Lf_00500	CDS	1164				IS200/IS605 family transposase ISLhe65
Zymos_Lf_00501	CDS	1800	rnj2	3.1.-.-		Ribonuclease J 2
Zymos_Lf_00502	CDS	897				hypothetical protein
Zymos_Lf_00503	CDS	1191	tuf			Elongation factor Tu
Zymos_Lf_00504	CDS	1308	tig	5.2.1.8	COG0544	Trigger factor
Zymos_Lf_00505	CDS	1251	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Zymos_Lf_00506	CDS	594	engB		COG0218	putative GTP-binding protein EngB
Zymos_Lf_00507	CDS	300				hypothetical protein
Zymos_Lf_00508	CDS	147				hypothetical protein
Zymos_Lf_00509	CDS	747	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
Zymos_Lf_00510	CDS	1812	uvrC		COG0322	UvrABC system protein C
Zymos_Lf_00511	CDS	1308	obg	3.6.5.-	COG0536	GTPase Obg
Zymos_Lf_00512	CDS	933	rnz	3.1.26.11	COG1234	Ribonuclease Z
Zymos_Lf_00513	CDS	840	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
Zymos_Lf_00514	CDS	2298				hypothetical protein
Zymos_Lf_00515	CDS	528	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
Zymos_Lf_00516	CDS	378				hypothetical protein
Zymos_Lf_00517	CDS	999	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
Zymos_Lf_00518	CDS	810	mhpD	4.2.1.80		2-keto-4-pentenoate hydratase
Zymos_Lf_00519	CDS	423	adhR		COG0789	HTH-type transcriptional regulator AdhR
Zymos_Lf_00520	CDS	537	ywrO	1.6.99.-	COG2249	General stress protein 14
Zymos_Lf_00521	CDS	282				hypothetical protein
Zymos_Lf_00522	CDS	330				hypothetical protein
Zymos_Lf_00523	CDS	309				hypothetical protein
Zymos_Lf_00524	CDS	312				hypothetical protein
Zymos_Lf_00525	CDS	1092	gldA	1.1.1.6		Glycerol dehydrogenase
Zymos_Lf_00526	CDS	861				hypothetical protein
Zymos_Lf_00527	CDS	561		2.3.1.-	COG0110	Putative acetyltransferase
Zymos_Lf_00528	CDS	366				hypothetical protein
Zymos_Lf_00529	CDS	369				hypothetical protein
Zymos_Lf_00530	CDS	1110	ydhP		COG2814	Inner membrane transport protein YdhP
Zymos_Lf_00531	CDS	123				hypothetical protein
Zymos_Lf_00532	CDS	1590	asnB_1	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
Zymos_Lf_00533	CDS	534				hypothetical protein
Zymos_Lf_00534	CDS	411				hypothetical protein
Zymos_Lf_00535	CDS	132				hypothetical protein
Zymos_Lf_00536	CDS	96				hypothetical protein
Zymos_Lf_00537	CDS	1365				hypothetical protein
Zymos_Lf_00538	CDS	441				hypothetical protein
Zymos_Lf_00539	CDS	990	degA_1		COG1609	HTH-type transcriptional regulator DegA
Zymos_Lf_00540	CDS	447				hypothetical protein
Zymos_Lf_00541	CDS	621				hypothetical protein
Zymos_Lf_00542	tRNA	89				tRNA-Ser(cga)
Zymos_Lf_00543	CDS	567			COG2826	IS30 family transposase IS1070
Zymos_Lf_00544	CDS	402				hypothetical protein
Zymos_Lf_00545	CDS	1347				hypothetical protein
Zymos_Lf_00546	CDS	1767	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
Zymos_Lf_00547	CDS	825				IS3 family transposase ISEnfa5
Zymos_Lf_00548	CDS	96				hypothetical protein
Zymos_Lf_00549	CDS	258				hypothetical protein
Zymos_Lf_00550	CDS	681				hypothetical protein
Zymos_Lf_00551	CDS	888	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
Zymos_Lf_00552	CDS	315	sufT_1			Fe-S protein maturation auxiliary factor SufT
Zymos_Lf_00553	CDS	933			COG2826	IS30 family transposase IS1070
Zymos_Lf_00554	CDS	1224				hypothetical protein
Zymos_Lf_00555	CDS	735				hypothetical protein
Zymos_Lf_00556	CDS	282				hypothetical protein
Zymos_Lf_00557	CDS	645				hypothetical protein
Zymos_Lf_00558	CDS	618	lexA_1	3.4.21.88		LexA repressor
Zymos_Lf_00559	CDS	402	lutA		COG0247	Lactate utilization protein A
Zymos_Lf_00560	CDS	1170	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
Zymos_Lf_00561	CDS	627	lexA_2	3.4.21.88	COG1974	LexA repressor
Zymos_Lf_00562	CDS	252				hypothetical protein
Zymos_Lf_00563	CDS	228				hypothetical protein
Zymos_Lf_00564	CDS	633	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
Zymos_Lf_00565	CDS	753	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
Zymos_Lf_00566	CDS	291				hypothetical protein
Zymos_Lf_00567	CDS	780	rpsB		COG0052	30S ribosomal protein S2
Zymos_Lf_00568	CDS	879	tsf			Elongation factor Ts
Zymos_Lf_00569	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
Zymos_Lf_00570	CDS	561	frr			Ribosome-recycling factor
Zymos_Lf_00571	CDS	768	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
Zymos_Lf_00572	CDS	789				hypothetical protein
Zymos_Lf_00573	CDS	1272	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
Zymos_Lf_00574	CDS	1722	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Zymos_Lf_00575	CDS	4344	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
Zymos_Lf_00576	CDS	1152	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
Zymos_Lf_00577	CDS	747	argB	2.7.2.8	COG0548	Acetylglutamate kinase
Zymos_Lf_00578	CDS	246	argJ_1			Arginine biosynthesis bifunctional protein ArgJ
Zymos_Lf_00579	CDS	948	argJ_2		COG1364	Arginine biosynthesis bifunctional protein ArgJ
Zymos_Lf_00580	CDS	1026	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
Zymos_Lf_00581	CDS	1071	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase arginine-specific small chain
Zymos_Lf_00582	CDS	3090	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase arginine-specific large chain
Zymos_Lf_00583	CDS	480	rimP		COG0779	Ribosome maturation factor RimP
Zymos_Lf_00584	CDS	1227	nusA		COG0195	Transcription termination/antitermination protein NusA
Zymos_Lf_00585	CDS	303				hypothetical protein
Zymos_Lf_00586	CDS	324	rplGA		COG1358	putative ribosomal protein YlxQ
Zymos_Lf_00587	CDS	2340	infB			Translation initiation factor IF-2
Zymos_Lf_00588	CDS	363	rbfA			Ribosome-binding factor A
Zymos_Lf_00589	CDS	897	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
Zymos_Lf_00590	CDS	966	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
Zymos_Lf_00591	CDS	1389	emrB			Multidrug export protein EmrB
Zymos_Lf_00592	CDS	933			COG2826	IS30 family transposase IS1070
Zymos_Lf_00593	CDS	711				hypothetical protein
Zymos_Lf_00594	CDS	855				IS3 family transposase ISEnfa5
Zymos_Lf_00595	CDS	714				hypothetical protein
Zymos_Lf_00596	CDS	1338				hypothetical protein
Zymos_Lf_00597	CDS	1695	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
Zymos_Lf_00598	CDS	987	ccpA_2		COG1609	Catabolite control protein A
Zymos_Lf_00599	CDS	1293	dinB_1	2.7.7.7		DNA polymerase IV
Zymos_Lf_00600	CDS	318				hypothetical protein
Zymos_Lf_00601	CDS	1173	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
Zymos_Lf_00602	CDS	414				hypothetical protein
Zymos_Lf_00603	CDS	567			COG2826	IS30 family transposase IS1070
Zymos_Lf_00604	CDS	366				hypothetical protein
Zymos_Lf_00605	CDS	1047	hrcA		COG1420	Heat-inducible transcription repressor HrcA
Zymos_Lf_00606	CDS	588	grpE		COG0576	Protein GrpE
Zymos_Lf_00607	CDS	1857	dnaK		COG0443	Chaperone protein DnaK
Zymos_Lf_00608	CDS	1161	dnaJ		COG0484	Chaperone protein DnaJ
Zymos_Lf_00609	CDS	171				hypothetical protein
Zymos_Lf_00610	CDS	324	hisH_1	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Zymos_Lf_00611	CDS	168	hisF_1	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisF
Zymos_Lf_00612	CDS	558	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Zymos_Lf_00613	CDS	840	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
Zymos_Lf_00614	CDS	924			COG2826	IS30 family transposase IS1070
Zymos_Lf_00615	CDS	1161	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
Zymos_Lf_00616	CDS	615	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
Zymos_Lf_00617	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
Zymos_Lf_00618	CDS	261	hisB_1		COG0131	Histidine biosynthesis bifunctional protein HisB
Zymos_Lf_00619	CDS	303	hisB_2	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
Zymos_Lf_00620	CDS	450	hisH_2	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Zymos_Lf_00621	CDS	726	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
Zymos_Lf_00622	CDS	786	hisF_3	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Zymos_Lf_00623	CDS	318	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
Zymos_Lf_00624	CDS	321	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
Zymos_Lf_00625	CDS	1086	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
Zymos_Lf_00626	CDS	1833	lepA	3.6.5.-	COG0481	Elongation factor 4
Zymos_Lf_00627	CDS	504				hypothetical protein
Zymos_Lf_00628	CDS	624	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Zymos_Lf_00629	CDS	1020	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
Zymos_Lf_00630	CDS	1074	serC	2.6.1.52		Phosphoserine aminotransferase
Zymos_Lf_00631	CDS	1176	pdxB_1	1.1.1.290		Erythronate-4-phosphate dehydrogenase
Zymos_Lf_00632	CDS	1752				hypothetical protein
Zymos_Lf_00633	CDS	456	ywnA_1		COG1959	Putative HTH-type transcriptional regulator YwnA
Zymos_Lf_00634	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
Zymos_Lf_00635	CDS	1194	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
Zymos_Lf_00636	CDS	609	ribE	2.5.1.9	COG0307	Riboflavin synthase
Zymos_Lf_00637	CDS	1059	ribD		COG0117	Riboflavin biosynthesis protein RibD
Zymos_Lf_00638	CDS	486				hypothetical protein
Zymos_Lf_00639	CDS	1035	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
Zymos_Lf_00640	CDS	564	hssR			Heme response regulator HssR
Zymos_Lf_00641	CDS	579				hypothetical protein
Zymos_Lf_00642	CDS	999			COG2826	IS30 family transposase ISSlu1
Zymos_Lf_00643	CDS	1173	iscS_2	2.8.1.7		Cysteine desulfurase IscS
Zymos_Lf_00644	CDS	198				hypothetical protein
Zymos_Lf_00645	CDS	453				hypothetical protein
Zymos_Lf_00646	CDS	1251				IS200/IS605 family transposase ISMmu1
Zymos_Lf_00647	CDS	603				hypothetical protein
Zymos_Lf_00648	CDS	681	ydfK_1		COG1811	putative membrane protein YdfK
Zymos_Lf_00649	CDS	540	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
Zymos_Lf_00650	CDS	849	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
Zymos_Lf_00651	CDS	522	msrA_2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
Zymos_Lf_00652	CDS	330				hypothetical protein
Zymos_Lf_00653	CDS	432	psiE			Protein PsiE
Zymos_Lf_00654	CDS	813	pdxK_1	2.7.1.35	COG0351	Pyridoxine kinase
Zymos_Lf_00655	CDS	642	thiE	2.5.1.3		Thiamine-phosphate synthase
Zymos_Lf_00656	CDS	798	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
Zymos_Lf_00657	CDS	765	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
Zymos_Lf_00658	CDS	1959				hypothetical protein
Zymos_Lf_00659	CDS	4137	cas9-2	3.1.-.-		CRISPR-associated endonuclease Cas9 2
Zymos_Lf_00660	CDS	906	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
Zymos_Lf_00661	CDS	321	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
Zymos_Lf_00662	CDS	672				hypothetical protein
	CRISPR	828				
Zymos_Lf_00663	CDS	111				hypothetical protein
Zymos_Lf_00664	CDS	432	aes	3.1.1.-		Acetyl esterase
Zymos_Lf_00665	CDS	393				hypothetical protein
Zymos_Lf_00666	CDS	231				hypothetical protein
Zymos_Lf_00667	CDS	663				hypothetical protein
Zymos_Lf_00668	CDS	954	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
Zymos_Lf_00669	CDS	180				hypothetical protein
Zymos_Lf_00670	CDS	318				hypothetical protein
Zymos_Lf_00671	CDS	963	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
Zymos_Lf_00672	CDS	750	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
Zymos_Lf_00673	CDS	342				hypothetical protein
Zymos_Lf_00674	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Zymos_Lf_00675	CDS	438	dtd	3.1.1.96		D-aminoacyl-tRNA deacylase
Zymos_Lf_00676	CDS	489				hypothetical protein
Zymos_Lf_00677	CDS	1197	metB_1	2.5.1.48	COG0626	Cystathionine gamma-synthase
Zymos_Lf_00678	CDS	1128	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
Zymos_Lf_00679	CDS	168				hypothetical protein
Zymos_Lf_00680	CDS	1014				hypothetical protein
Zymos_Lf_00681	CDS	744	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
Zymos_Lf_00682	CDS	672	tcyL		COG0765	L-cystine transport system permease protein TcyL
Zymos_Lf_00683	CDS	705	yxeN			putative amino-acid permease protein YxeN
Zymos_Lf_00684	CDS	837	tcyJ		COG0834	L-cystine-binding protein TcyJ
Zymos_Lf_00685	CDS	135				hypothetical protein
Zymos_Lf_00686	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
Zymos_Lf_00687	CDS	672	tcyB_1		COG0765	L-cystine transport system permease protein TcyB
