locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Ec_01291	CDS	255				hypothetical protein
Zymos_Ec_01292	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
Zymos_Ec_01293	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
Zymos_Ec_01294	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
Zymos_Ec_01295	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
Zymos_Ec_01296	CDS	150				hypothetical protein
Zymos_Ec_01297	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
Zymos_Ec_01298	CDS	1299	dadA_2	1.4.99.-	COG0665	D-amino acid dehydrogenase
Zymos_Ec_01299	CDS	1533				hypothetical protein
Zymos_Ec_01300	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
Zymos_Ec_01301	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
Zymos_Ec_01302	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
Zymos_Ec_01303	CDS	1269	umuC		COG0389	Protein UmuC
Zymos_Ec_01304	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
Zymos_Ec_01305	CDS	900	hlyE			Hemolysin E, chromosomal
Zymos_Ec_01306	CDS	447				hypothetical protein
Zymos_Ec_01307	CDS	660	ycgM		COG0179	putative protein YcgM
Zymos_Ec_01308	CDS	294	ycgL		COG3100	Protein YcgL
Zymos_Ec_01309	CDS	402	pliG			Inhibitor of g-type lysozyme
Zymos_Ec_01310	CDS	369				hypothetical protein
Zymos_Ec_01311	CDS	696	minC		COG0850	Septum site-determining protein MinC
Zymos_Ec_01312	CDS	813	minD		COG2894	Septum site-determining protein MinD
Zymos_Ec_01313	CDS	267	minE		COG0851	Cell division topological specificity factor
Zymos_Ec_01314	CDS	285				hypothetical protein
Zymos_Ec_01315	CDS	330	ymgD			putative protein YmgD
Zymos_Ec_01316	CDS	1422	icsA		COG3468	Outer membrane protein IcsA autotransporter
Zymos_Ec_01317	CDS	924				hypothetical protein
Zymos_Ec_01318	CDS	219	ymgF			Inner membrane protein YmgF
Zymos_Ec_01319	CDS	1524	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
Zymos_Ec_01320	CDS	249	ymgC			putative protein YmgC
Zymos_Ec_01321	CDS	267	ariR			putative two-component-system connector protein AriR
Zymos_Ec_01322	CDS	237	ycgZ			putative two-component-system connector protein YcgZ
Zymos_Ec_01323	CDS	1212	bluF			Blue light- and temperature-regulated antirepressor BluF
Zymos_Ec_01324	CDS	732	bluR		COG0789	HTH-type transcriptional repressor BluR
Zymos_Ec_01325	CDS	405	ydfO_2		COG5562	putative protein YdfO
Zymos_Ec_01326	CDS	153	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
Zymos_Ec_01327	CDS	1122	mcrC		COG4268	Protein McrC
Zymos_Ec_01328	CDS	1956				hypothetical protein
Zymos_Ec_01329	CDS	456				hypothetical protein
Zymos_Ec_01330	CDS	741				hypothetical protein
Zymos_Ec_01331	CDS	1173				hypothetical protein
Zymos_Ec_01332	CDS	555	nohA_2		COG4220	Prophage DNA-packing protein NohA
Zymos_Ec_01333	CDS	207				hypothetical protein
Zymos_Ec_01334	CDS	411	ydfO_3		COG5562	putative protein YdfO
Zymos_Ec_01335	CDS	294				hypothetical protein
Zymos_Ec_01336	CDS	462				hypothetical protein
Zymos_Ec_01337	CDS	498	rrrD_3	3.2.1.17	COG3772	Lysozyme RrrD
Zymos_Ec_01338	CDS	216				hypothetical protein
Zymos_Ec_01339	CDS	1083	ompD_2		COG3203	Outer membrane porin protein OmpD
Zymos_Ec_01340	CDS	384				hypothetical protein
Zymos_Ec_01341	CDS	138	ylcG			putative protein YlcG
Zymos_Ec_01342	CDS	363	rusA_2	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
Zymos_Ec_01343	CDS	291	ybcO_2	3.1.-.-		Putative nuclease YbcO
Zymos_Ec_01344	CDS	171				hypothetical protein
Zymos_Ec_01345	CDS	456				hypothetical protein
Zymos_Ec_01346	CDS	1503				hypothetical protein
Zymos_Ec_01347	CDS	1548				hypothetical protein
Zymos_Ec_01348	CDS	282				hypothetical protein
Zymos_Ec_01349	CDS	702				hypothetical protein
Zymos_Ec_01350	CDS	930				hypothetical protein
Zymos_Ec_01351	CDS	540				hypothetical protein
Zymos_Ec_01352	CDS	231				hypothetical protein
Zymos_Ec_01353	CDS	756	lexA_1	3.4.21.88		LexA repressor
Zymos_Ec_01354	CDS	207				hypothetical protein
Zymos_Ec_01355	CDS	297				hypothetical protein
Zymos_Ec_01356	CDS	786				hypothetical protein
Zymos_Ec_01357	CDS	681				hypothetical protein
Zymos_Ec_01358	CDS	183				hypothetical protein
Zymos_Ec_01359	CDS	150				hypothetical protein
Zymos_Ec_01360	CDS	216				hypothetical protein
Zymos_Ec_01361	CDS	219				hypothetical protein
Zymos_Ec_01362	CDS	240				hypothetical protein
Zymos_Ec_01363	CDS	237				hypothetical protein
Zymos_Ec_01364	CDS	1143				hypothetical protein
Zymos_Ec_01365	CDS	1251	icd_2	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
Zymos_Ec_01366	CDS	654	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
Zymos_Ec_01367	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
Zymos_Ec_01368	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
Zymos_Ec_01369	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
Zymos_Ec_01370	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
Zymos_Ec_01371	CDS	672	phoP			Transcriptional regulatory protein PhoP
Zymos_Ec_01372	CDS	1461	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
Zymos_Ec_01373	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
Zymos_Ec_01374	CDS	1227	pepT	3.4.11.4	COG2195	Peptidase T
Zymos_Ec_01375	CDS	1137	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
Zymos_Ec_01376	CDS	858	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
Zymos_Ec_01377	CDS	795	ydcV_2			Inner membrane ABC transporter permease protein YdcV
Zymos_Ec_01378	CDS	1047	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
Zymos_Ec_01379	CDS	462	ymfA			Inner membrane protein YmfA
Zymos_Ec_01380	CDS	789	ycfZ			Inner membrane protein YcfZ
Zymos_Ec_01381	CDS	840	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
Zymos_Ec_01382	CDS	912	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
Zymos_Ec_01383	CDS	1239	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
Zymos_Ec_01384	CDS	702	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
Zymos_Ec_01385	CDS	1200	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
Zymos_Ec_01386	CDS	1074	ycfT		COG4763	Inner membrane protein YcfT
Zymos_Ec_01387	CDS	3495	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
Zymos_Ec_01388	CDS	960	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
Zymos_Ec_01389	CDS	258	bhsA_1			Multiple stress resistance protein BhsA
Zymos_Ec_01390	CDS	696	comR			HTH-type transcriptional repressor ComR
Zymos_Ec_01391	CDS	540				hypothetical protein
Zymos_Ec_01392	CDS	1305	ndh	1.6.99.3	COG1252	NADH dehydrogenase
Zymos_Ec_01393	CDS	543				hypothetical protein
Zymos_Ec_01394	CDS	1026	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
Zymos_Ec_01395	CDS	825	thiK	2.7.1.89	COG0510	Thiamine kinase
Zymos_Ec_01396	CDS	642	lpoB		COG3417	Penicillin-binding protein activator LpoB
Zymos_Ec_01397	CDS	378				hypothetical protein
Zymos_Ec_01398	CDS	360	hinT	3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Zymos_Ec_01399	CDS	2190	fhuE		COG4773	FhuE receptor
Zymos_Ec_01400	CDS	1434	ptsG		COG1263	PTS system glucose-specific EIICB component
Zymos_Ec_01401	CDS	798	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
Zymos_Ec_01402	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
Zymos_Ec_01403	CDS	642	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
Zymos_Ec_01404	CDS	1023	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
Zymos_Ec_01405	CDS	810	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
Zymos_Ec_01406	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
Zymos_Ec_01407	CDS	237	acpP_1			Acyl carrier protein
Zymos_Ec_01408	CDS	735	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Zymos_Ec_01409	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
Zymos_Ec_01410	CDS	954	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
Zymos_Ec_01411	CDS	1041	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
Zymos_Ec_01412	CDS	174	rpmF		COG0333	50S ribosomal protein L32
Zymos_Ec_01413	CDS	522	yceD_1		COG1399	Large ribosomal RNA subunit accumulation protein YceD
Zymos_Ec_01414	CDS	624	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
Zymos_Ec_01415	CDS	960	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
Zymos_Ec_01416	CDS	3186	rne	3.1.26.12	COG1530	Ribonuclease E
Zymos_Ec_01417	CDS	954	flgL		COG1344	Flagellar hook-associated protein 3
Zymos_Ec_01418	CDS	1644	flgK		COG1256	Flagellar hook-associated protein 1
Zymos_Ec_01419	CDS	942	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
Zymos_Ec_01420	CDS	1098	flgI			Flagellar P-ring protein
Zymos_Ec_01421	CDS	699	flgH			Flagellar L-ring protein
Zymos_Ec_01422	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
Zymos_Ec_01423	CDS	756	flgF		COG4787	Flagellar basal-body rod protein FlgF
Zymos_Ec_01424	CDS	1209	flgE		COG1749	Flagellar hook protein FlgE
Zymos_Ec_01425	CDS	696	flgD		COG1843	Basal-body rod modification protein FlgD
Zymos_Ec_01426	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
Zymos_Ec_01427	CDS	417	flgB		COG1815	Flagellar basal body rod protein FlgB
Zymos_Ec_01428	CDS	660	flgA		COG1261	Flagella basal body P-ring formation protein FlgA
Zymos_Ec_01429	CDS	294	flgM		COG2747	Negative regulator of flagellin synthesis
Zymos_Ec_01430	CDS	417	flgN		COG3418	Flagella synthesis protein FlgN
Zymos_Ec_01431	CDS	1536	murJ		COG0728	Lipid II flippase MurJ
Zymos_Ec_01432	CDS	924	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
Zymos_Ec_01433	CDS	648				hypothetical protein
Zymos_Ec_01434	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
Zymos_Ec_01435	CDS	1209	mdtH			Multidrug resistance protein MdtH
Zymos_Ec_01436	CDS	648	grxB		COG2999	Glutaredoxin 2
Zymos_Ec_01437	CDS	561	yceB			putative lipoprotein YceB
Zymos_Ec_01438	CDS	1047	pyrC	3.5.2.3	COG0418	Dihydroorotase
Zymos_Ec_01439	CDS	246	dinI			DNA damage-inducible protein I
Zymos_Ec_01440	CDS	255	bssS			Biofilm regulator BssS
Zymos_Ec_01441	CDS	1119	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
Zymos_Ec_01442	CDS	114	yceO			putative protein YceO
Zymos_Ec_01443	CDS	567	yceJ		COG3038	Cytochrome b561 
Zymos_Ec_01444	CDS	576	yceI		COG2353	Protein YceI
Zymos_Ec_01445	CDS	1053				hypothetical protein
Zymos_Ec_01446	CDS	921	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
Zymos_Ec_01447	CDS	1227	sbnD			Staphyloferrin B transporter
Zymos_Ec_01448	CDS	375				hypothetical protein
Zymos_Ec_01449	CDS	228				hypothetical protein
Zymos_Ec_01450	CDS	2514	mdoH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
Zymos_Ec_01451	CDS	1503	mdoG		COG3131	Glucans biosynthesis protein G
Zymos_Ec_01452	CDS	1158	mdoC	2.1.-.-		Glucans biosynthesis protein C
Zymos_Ec_01453	CDS	1482	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
Zymos_Ec_01454	CDS	534	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
Zymos_Ec_01455	CDS	312	ymdA			putative protein YmdA
Zymos_Ec_01456	CDS	276			COG1662	IS1 family transposase IS1A
Zymos_Ec_01457	CDS	378			COG1662	IS1 family transposase IS1A
Zymos_Ec_01458	CDS	1080				hypothetical protein
Zymos_Ec_01459	CDS	288				hypothetical protein
Zymos_Ec_01460	CDS	1731				hypothetical protein
Zymos_Ec_01461	CDS	564				hypothetical protein
Zymos_Ec_01462	CDS	2361				hypothetical protein
Zymos_Ec_01463	CDS	189				hypothetical protein
Zymos_Ec_01464	CDS	933				IS66 family transposase ISEc22
Zymos_Ec_01465	CDS	348				hypothetical protein
Zymos_Ec_01466	CDS	405				hypothetical protein
Zymos_Ec_01467	CDS	2091	cirA_2		COG4771	Colicin I receptor
Zymos_Ec_01468	CDS	219				hypothetical protein
Zymos_Ec_01469	CDS	129				hypothetical protein
Zymos_Ec_01470	CDS	195				hypothetical protein
Zymos_Ec_01471	CDS	180				hypothetical protein
Zymos_Ec_01472	CDS	273				hypothetical protein
Zymos_Ec_01473	CDS	198				hypothetical protein
Zymos_Ec_01474	CDS	1125	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
Zymos_Ec_01475	CDS	1275	fes_1		COG2382	Enterochelin esterase
Zymos_Ec_01476	CDS	234				hypothetical protein
Zymos_Ec_01477	CDS	435				hypothetical protein
Zymos_Ec_01478	CDS	246				hypothetical protein
Zymos_Ec_01479	CDS	162				hypothetical protein
Zymos_Ec_01480	CDS	210	mchI			Microcin H47 immunity protein MchI
Zymos_Ec_01481	CDS	1551				hypothetical protein
Zymos_Ec_01482	CDS	453				hypothetical protein
Zymos_Ec_01483	CDS	1275	cvaA		COG0845	Colicin V secretion protein CvaA
Zymos_Ec_01484	CDS	2103	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
Zymos_Ec_01485	CDS	324				hypothetical protein
Zymos_Ec_01486	CDS	687				hypothetical protein
Zymos_Ec_01487	CDS	459				hypothetical protein
Zymos_Ec_01488	CDS	192				hypothetical protein
Zymos_Ec_01489	CDS	624				hypothetical protein
Zymos_Ec_01490	CDS	234				hypothetical protein
Zymos_Ec_01491	CDS	576				hypothetical protein
Zymos_Ec_01492	CDS	2682	recD_1	3.1.11.5		RecBCD enzyme subunit RecD
Zymos_Ec_01493	CDS	1233	cysH_1	1.8.4.8		Phosphoadenosine phosphosulfate reductase
Zymos_Ec_01494	CDS	120				hypothetical protein
Zymos_Ec_01495	CDS	294				hypothetical protein
Zymos_Ec_01496	CDS	210			COG1662	IS1 family transposase IS1X2
Zymos_Ec_01497	CDS	714				IS3 family transposase ISSd1
Zymos_Ec_01498	CDS	1299	dcuA_1		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
Zymos_Ec_01499	CDS	720		5.1.1.13		Aspartate racemase
Zymos_Ec_01500	CDS	939	yjiE_1			HTH-type transcriptional regulator YjiE
Zymos_Ec_01501	CDS	246				IS200/IS605 family transposase IS200G
Zymos_Ec_01502	CDS	909				hypothetical protein
Zymos_Ec_01503	CDS	1500				hypothetical protein
Zymos_Ec_01504	CDS	1638				hypothetical protein
Zymos_Ec_01505	CDS	1041				hypothetical protein
Zymos_Ec_01506	CDS	639				hypothetical protein
Zymos_Ec_01507	CDS	639	yceD_2		COG2310	General stress protein 16U
Zymos_Ec_01508	CDS	639				hypothetical protein
Zymos_Ec_01509	CDS	162				hypothetical protein
Zymos_Ec_01510	CDS	468				hypothetical protein
Zymos_Ec_01511	CDS	1209				hypothetical protein
Zymos_Ec_01512	CDS	957				hypothetical protein
Zymos_Ec_01513	CDS	1080	stiP	3.4.22.-		Cysteine protease StiP
Zymos_Ec_01514	CDS	774				hypothetical protein
Zymos_Ec_01515	CDS	1143				hypothetical protein
Zymos_Ec_01516	CDS	1059				hypothetical protein
Zymos_Ec_01517	CDS	582	yceD_3		COG2310	General stress protein 16U
Zymos_Ec_01518	CDS	1158				hypothetical protein
Zymos_Ec_01519	CDS	456				hypothetical protein
Zymos_Ec_01520	CDS	1041	alx_1		COG0861	Putative membrane-bound redox modulator Alx
Zymos_Ec_01521	CDS	579	yceD_4		COG2310	General stress protein 16U
Zymos_Ec_01522	CDS	576	yceD_5		COG2310	General stress protein 16U
Zymos_Ec_01523	CDS	1242				hypothetical protein
Zymos_Ec_01524	CDS	426				hypothetical protein
Zymos_Ec_01525	CDS	90				hypothetical protein
Zymos_Ec_01526	CDS	159				hypothetical protein
Zymos_Ec_01527	CDS	873	era_1			GTPase Era
Zymos_Ec_01528	CDS	2760	flu		COG3468	Antigen 43
Zymos_Ec_01529	CDS	684				hypothetical protein
Zymos_Ec_01530	CDS	411				hypothetical protein
Zymos_Ec_01531	CDS	720				hypothetical protein
Zymos_Ec_01532	CDS	1542				IS21 family transposase ISPpu7
Zymos_Ec_01533	CDS	747				IS21 family transposase ISEc12
Zymos_Ec_01534	CDS	327				IS3 family transposase ISEc25
Zymos_Ec_01535	CDS	888				IS3 family transposase IS629
Zymos_Ec_01536	CDS	477	klcA			Antirestriction protein KlcA
Zymos_Ec_01537	CDS	477				hypothetical protein
Zymos_Ec_01538	CDS	222				hypothetical protein
Zymos_Ec_01539	CDS	429	cbeA_2			Cytoskeleton bundling-enhancing antitoxin CbeA
Zymos_Ec_01540	CDS	375	cbtA_1			Cytoskeleton-binding toxin CbtA
Zymos_Ec_01541	CDS	492				hypothetical protein
Zymos_Ec_01542	CDS	198				hypothetical protein
Zymos_Ec_01543	CDS	843				hypothetical protein
Zymos_Ec_01544	tRNA	88				tRNA-Ser(gga)
Zymos_Ec_01545	CDS	939	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
Zymos_Ec_01546	CDS	738	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
Zymos_Ec_01547	CDS	555	ycdY		COG3381	Chaperone protein YcdY
Zymos_Ec_01548	CDS	522	ycdZ			Inner membrane protein YcdZ
Zymos_Ec_01549	CDS	834	csgG		COG1462	Curli production assembly/transport component CsgG
Zymos_Ec_01550	CDS	417	csgF			Curli production assembly/transport component CsgF
Zymos_Ec_01551	CDS	390	csgE			Curli production assembly/transport component CsgE
Zymos_Ec_01552	CDS	471	csgD		COG2771	CsgBAC operon transcriptional regulatory protein
Zymos_Ec_01553	CDS	456	csgB			Minor curlin subunit
Zymos_Ec_01554	CDS	456	csgA			Major curlin subunit
Zymos_Ec_01555	CDS	333	csgC			Curli assembly protein CsgC
Zymos_Ec_01556	CDS	378			COG1662	IS1 family transposase IS1A
Zymos_Ec_01557	CDS	276			COG1662	IS1 family transposase IS1A
Zymos_Ec_01558	CDS	399				hypothetical protein
Zymos_Ec_01559	CDS	402				hypothetical protein
Zymos_Ec_01560	CDS	576				hypothetical protein
Zymos_Ec_01561	CDS	1218	intA_1		COG0582	Prophage integrase IntA
Zymos_Ec_01562	CDS	987				hypothetical protein
Zymos_Ec_01563	CDS	324				hypothetical protein
Zymos_Ec_01564	CDS	1359	dgcT	2.7.7.65		putative diguanylate cyclase DgcT
Zymos_Ec_01565	CDS	2424	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
Zymos_Ec_01566	CDS	2019	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
Zymos_Ec_01567	CDS	1326	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
Zymos_Ec_01568	CDS	414	pgaD			Biofilm PGA synthesis protein PgaD
Zymos_Ec_01569	CDS	1065	phoH		COG1702	Protein PhoH
Zymos_Ec_01570	CDS	1272	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
Zymos_Ec_01571	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
Zymos_Ec_01572	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
Zymos_Ec_01573	CDS	1509	putP		COG0591	Sodium/proline symporter
Zymos_Ec_01574	CDS	3963	putA		COG0506	Bifunctional protein PutA
Zymos_Ec_01575	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
Zymos_Ec_01576	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
Zymos_Ec_01577	CDS	696	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
Zymos_Ec_01578	CDS	387	rutC	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
Zymos_Ec_01579	CDS	801	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
Zymos_Ec_01580	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
Zymos_Ec_01581	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
Zymos_Ec_01582	CDS	1329	rutG		COG2233	Putative pyrimidine permease RutG
Zymos_Ec_01583	CDS	174				hypothetical protein
Zymos_Ec_01584	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
Zymos_Ec_01585	CDS	228	yccJ			putative protein YccJ
Zymos_Ec_01586	CDS	1242	agp	3.1.3.10		Glucose-1-phosphatase
Zymos_Ec_01587	CDS	1257				hypothetical protein
Zymos_Ec_01588	CDS	921	cbpA		COG2214	Curved DNA-binding protein
Zymos_Ec_01589	CDS	306	cbpM			Chaperone modulatory protein CbpM
Zymos_Ec_01590	CDS	600	torD		COG3381	Chaperone protein TorD
Zymos_Ec_01591	CDS	2547	torA	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 1
Zymos_Ec_01592	CDS	1173	torC		COG3005	Cytochrome c-type protein TorC
Zymos_Ec_01593	CDS	693	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
Zymos_Ec_01594	CDS	1029	torT		COG1879	Periplasmic protein TorT
Zymos_Ec_01595	CDS	2700	torS	2.7.13.3	COG0784	Sensor protein TorS
Zymos_Ec_01596	CDS	1074	yccM		COG0348	Putative electron transport protein YccM
Zymos_Ec_01597	CDS	174	gnsA_2			Protein GnsA
Zymos_Ec_01598	CDS	213	cspG_2		COG1278	Cold shock-like protein CspG
Zymos_Ec_01599	CDS	306	gfcA			Threonine-rich inner membrane protein GfcA
Zymos_Ec_01600	CDS	645	gfcB_1			putative lipoprotein GfcB
Zymos_Ec_01601	CDS	747				hypothetical protein
Zymos_Ec_01602	CDS	2097				hypothetical protein
Zymos_Ec_01603	CDS	1140				hypothetical protein
Zymos_Ec_01604	CDS	447	etp	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Etp
Zymos_Ec_01605	CDS	2181	etk	2.7.10.-	COG0489	Tyrosine-protein kinase etk
Zymos_Ec_01606	CDS	1299	appA			Periplasmic AppA protein
Zymos_Ec_01607	CDS	93	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
Zymos_Ec_01608	CDS	1137	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
Zymos_Ec_01609	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
Zymos_Ec_01610	CDS	858				hypothetical protein
Zymos_Ec_01611	CDS	399	hyaE			Hydrogenase-1 operon protein HyaE
Zymos_Ec_01612	CDS	588	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
Zymos_Ec_01613	CDS	708	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
Zymos_Ec_01614	CDS	834	hyaB_1	1.12.99.6	COG0374	Hydrogenase-1 large chain
Zymos_Ec_01615	CDS	1152			COG2826	IS30 family transposase IS30
Zymos_Ec_01616	CDS	939	hyaB_2	1.12.99.6	COG0374	Hydrogenase-1 large chain
Zymos_Ec_01617	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
Zymos_Ec_01618	tRNA	88				tRNA-Ser(tga)
Zymos_Ec_01619	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
Zymos_Ec_01620	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
Zymos_Ec_01621	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
Zymos_Ec_01622	CDS	1176	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
Zymos_Ec_01623	CDS	318	hspQ		COG3785	Heat shock protein HspQ
Zymos_Ec_01624	CDS	414	yccU		COG1832	putative protein YccU
Zymos_Ec_01625	CDS	663				hypothetical protein
Zymos_Ec_01626	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
Zymos_Ec_01627	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
Zymos_Ec_01628	CDS	447	yccF		COG3304	Inner membrane protein YccF
Zymos_Ec_01629	CDS	2163	yccS		COG1289	Inner membrane protein YccS
Zymos_Ec_01630	CDS	630	sxy		COG3070	Protein Sxy
Zymos_Ec_01631	CDS	510	sulA		COG5404	Cell division inhibitor SulA
Zymos_Ec_01632	CDS	1041	ompA		COG2885	Outer membrane protein A
Zymos_Ec_01633	CDS	453	matP		COG3120	Macrodomain Ter protein
Zymos_Ec_01634	CDS	1761	lon_1	3.4.21.53		Lon protease
Zymos_Ec_01635	CDS	627	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
Zymos_Ec_01636	CDS	168	rmf		COG3130	Ribosome modulation factor
Zymos_Ec_01637	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
Zymos_Ec_01638	CDS	1641	pqiB		COG3008	Intermembrane transport protein PqiB
Zymos_Ec_01639	CDS	1254	pqiA		COG2995	Intermembrane transport protein PqiA
Zymos_Ec_01640	CDS	1908	uup		COG0488	ABC transporter ATP-binding protein uup
Zymos_Ec_01641	CDS	2109	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
Zymos_Ec_01642	CDS	1110	ycbX		COG0633	putative protein YcbX
Zymos_Ec_01643	CDS	543	zapC			Cell division protein ZapC
Zymos_Ec_01644	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Zymos_Ec_01645	CDS	690	ycbF		COG3121	putative fimbrial chaperone YcbF
Zymos_Ec_01646	CDS	564	ycbV		COG3539	putative fimbrial-like protein YcbV
Zymos_Ec_01647	CDS	543	ycbU		COG3539	putative fimbrial-like protein YcbU
Zymos_Ec_01648	CDS	1071	elfG		COG3539	putative fimbrial-like protein ElfG
Zymos_Ec_01649	CDS	2601	elfC		COG3188	putative outer membrane usher protein ElfC
