locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Se_00960	CDS	1002	cheV		COG0784	Chemotaxis protein CheV
Zymos_Se_00961	CDS	1782				hypothetical protein
Zymos_Se_00962	CDS	207				hypothetical protein
Zymos_Se_00963	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
Zymos_Se_00964	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
Zymos_Se_00965	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
Zymos_Se_00966	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
Zymos_Se_00967	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
Zymos_Se_00968	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
Zymos_Se_00969	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
Zymos_Se_00970	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
Zymos_Se_00971	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
Zymos_Se_00972	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
Zymos_Se_00973	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
Zymos_Se_00974	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
Zymos_Se_00975	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
Zymos_Se_00976	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
Zymos_Se_00977	CDS	1215	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
Zymos_Se_00978	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
Zymos_Se_00979	CDS	1827				hypothetical protein
Zymos_Se_00980	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
Zymos_Se_00981	CDS	495				hypothetical protein
Zymos_Se_00982	CDS	456				hypothetical protein
Zymos_Se_00983	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
Zymos_Se_00984	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
Zymos_Se_00985	CDS	1521				hypothetical protein
Zymos_Se_00986	CDS	954	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
Zymos_Se_00987	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
Zymos_Se_00988	CDS	1392	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
Zymos_Se_00989	CDS	273				hypothetical protein
Zymos_Se_00990	CDS	444	ulaC_2		COG1762	Ascorbate-specific PTS system EIIA component
Zymos_Se_00991	CDS	1020	gntR_1			HTH-type transcriptional regulator GntR
Zymos_Se_00992	CDS	555	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
Zymos_Se_00993	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
Zymos_Se_00994	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
Zymos_Se_00995	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
Zymos_Se_00996	CDS	894				Epimerase family protein
Zymos_Se_00997	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
Zymos_Se_00998	CDS	708	hisM		COG4160	Histidine transport system permease protein HisM
Zymos_Se_00999	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
Zymos_Se_01000	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
Zymos_Se_01001	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
Zymos_Se_01002	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
Zymos_Se_01003	CDS	1407	rocC		COG0833	Amino-acid permease RocC
Zymos_Se_01004	CDS	1104	orr	5.1.1.12	COG3457	Ornithine racemase
Zymos_Se_01005	CDS	1422	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
Zymos_Se_01006	CDS	1398	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Zymos_Se_01007	CDS	1428	rocR		COG3829	Arginine utilization regulatory protein RocR
Zymos_Se_01008	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Zymos_Se_01009	CDS	489	cvpA		COG1286	Colicin V production protein
Zymos_Se_01010	CDS	675	dedD			Cell division protein DedD
Zymos_Se_01011	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
Zymos_Se_01012	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
Zymos_Se_01013	CDS	660	dedA		COG0586	Protein DedA
Zymos_Se_01014	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Zymos_Se_01015	CDS	1014	usg		COG0136	USG-1 protein
Zymos_Se_01016	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
Zymos_Se_01017	CDS	1002	flk			Flagellar regulator flk
Zymos_Se_01018	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
Zymos_Se_01019	CDS	375				hypothetical protein
Zymos_Se_01020	CDS	249				hypothetical protein
Zymos_Se_01021	CDS	369				hypothetical protein
Zymos_Se_01022	CDS	519				hypothetical protein
Zymos_Se_01023	CDS	657				hypothetical protein
Zymos_Se_01024	CDS	1215	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
Zymos_Se_01025	CDS	2001	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
Zymos_Se_01026	CDS	276				hypothetical protein
Zymos_Se_01027	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
Zymos_Se_01028	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
Zymos_Se_01029	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
Zymos_Se_01030	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
Zymos_Se_01031	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
Zymos_Se_01032	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
Zymos_Se_01033	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
Zymos_Se_01034	CDS	2148	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
Zymos_Se_01035	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
Zymos_Se_01036	CDS	285				hypothetical protein
Zymos_Se_01037	CDS	1308	fadL		COG2067	Long-chain fatty acid transport protein
Zymos_Se_01038	CDS	756	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
Zymos_Se_01039	tRNA	75				tRNA-Arg(cct)
Zymos_Se_01040	CDS	939	pla	3.4.23.48		Coagulase/fibrinolysin
Zymos_Se_01041	CDS	96				hypothetical protein
Zymos_Se_01042	CDS	1251	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
Zymos_Se_01043	CDS	1179	pgtB_1	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
Zymos_Se_01044	CDS	834	pgtB_2	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
Zymos_Se_01045	CDS	1275	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
Zymos_Se_01046	CDS	1392	pgtP		COG2271	Phosphoglycerate transporter protein
Zymos_Se_01047	CDS	243				hypothetical protein
Zymos_Se_01048	CDS	114				hypothetical protein
Zymos_Se_01049	CDS	918	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
Zymos_Se_01050	CDS	684				IS3 family transposase ISSen1
Zymos_Se_01051	CDS	402				IS3 family transposase ISSen1
Zymos_Se_01052	CDS	1239	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
Zymos_Se_01053	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
Zymos_Se_01054	CDS	1236	yfeO			Putative ion-transport protein YfeO
Zymos_Se_01055	CDS	1653	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
Zymos_Se_01056	CDS	999	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
Zymos_Se_01057	CDS	327				hypothetical protein
Zymos_Se_01058	CDS	1242	mntH		COG1914	Divalent metal cation transporter MntH
Zymos_Se_01059	CDS	1203	nupC		COG1972	Nucleoside permease NupC
Zymos_Se_01060	CDS	2037	pdeA	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeA
Zymos_Se_01061	tRNA	76				tRNA-Ala(ggc)
Zymos_Se_01062	tRNA	76				tRNA-Ala(ggc)
Zymos_Se_01063	CDS	363				hypothetical protein
Zymos_Se_01064	CDS	372				hypothetical protein
Zymos_Se_01065	CDS	1416	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Zymos_Se_01066	tRNA	76				tRNA-Val(tac)
Zymos_Se_01067	tRNA	76				tRNA-Val(tac)
Zymos_Se_01068	tRNA	76				tRNA-Val(tac)
Zymos_Se_01069	tRNA	76				tRNA-Lys(ttt)
Zymos_Se_01070	CDS	885	hcaR_1			Hca operon transcriptional activator HcaR
Zymos_Se_01071	CDS	159				hypothetical protein
Zymos_Se_01072	CDS	1173	xapB			Xanthosine permease
Zymos_Se_01073	CDS	834	xapA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 2
Zymos_Se_01074	CDS	762				hypothetical protein
Zymos_Se_01075	CDS	927	cynR_1			HTH-type transcriptional regulator CynR
Zymos_Se_01076	CDS	999				hypothetical protein
Zymos_Se_01077	CDS	219				hypothetical protein
Zymos_Se_01078	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
Zymos_Se_01079	CDS	987	zipA		COG3115	Cell division protein ZipA
Zymos_Se_01080	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
Zymos_Se_01081	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
Zymos_Se_01082	CDS	258	ptsH_1		COG1925	Phosphocarrier protein HPr
Zymos_Se_01083	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
Zymos_Se_01084	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
Zymos_Se_01085	CDS	240				hypothetical protein
Zymos_Se_01086	CDS	867	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
Zymos_Se_01087	CDS	1293	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
Zymos_Se_01088	CDS	720				hypothetical protein
Zymos_Se_01089	CDS	363				hypothetical protein
Zymos_Se_01090	CDS	540				hypothetical protein
Zymos_Se_01091	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase B
Zymos_Se_01092	CDS	1098	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
Zymos_Se_01093	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
Zymos_Se_01094	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
Zymos_Se_01095	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
Zymos_Se_01096	CDS	792	ucpA	1.-.-.-		Oxidoreductase UcpA
Zymos_Se_01097	CDS	900	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
Zymos_Se_01098	CDS	576	yfeY			putative protein YfeY
Zymos_Se_01099	CDS	450	yfeZ			Inner membrane protein YfeZ
Zymos_Se_01100	CDS	426	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
Zymos_Se_01101	CDS	870	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
Zymos_Se_01102	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
Zymos_Se_01103	CDS	330				hypothetical protein
Zymos_Se_01104	CDS	969				hypothetical protein
Zymos_Se_01105	CDS	495	eutK		COG4577	Ethanolamine utilization protein EutK
Zymos_Se_01106	CDS	660	eutL		COG4816	Ethanolamine utilization protein EutL
Zymos_Se_01107	CDS	474	eutC_1	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
Zymos_Se_01108	CDS	207	eutC_2	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
Zymos_Se_01109	CDS	174	eutC_3	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
Zymos_Se_01110	CDS	1362	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
Zymos_Se_01111	CDS	1272				hypothetical protein
Zymos_Se_01112	CDS	1227				hypothetical protein
Zymos_Se_01113	CDS	1188	mdh_1	1.1.1.244		NAD-dependent methanol dehydrogenase
Zymos_Se_01114	CDS	840	ftsA_1			Cell division protein FtsA
Zymos_Se_01115	CDS	1404	adhE_4		COG1012	Aldehyde-alcohol dehydrogenase
Zymos_Se_01116	CDS	288	eutN		COG4576	Ethanolamine utilization protein EutN
Zymos_Se_01117	CDS	291	eutM		COG4577	Ethanolamine utilization protein EutM
Zymos_Se_01118	CDS	1017	eutD		COG0280	Ethanolamine utilization protein EutD
Zymos_Se_01119	CDS	798				hypothetical protein
Zymos_Se_01120	CDS	690	eutQ		COG4766	Ethanolamine utilization protein EutQ
Zymos_Se_01121	CDS	480	pduV_2		COG4917	Propanediol utilization protein PduV
Zymos_Se_01122	CDS	336	eutS		COG4810	Ethanolamine utilization protein EutS
Zymos_Se_01123	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
Zymos_Se_01124	CDS	951	tal	2.2.1.2		Transaldolase
Zymos_Se_01125	CDS	2001	tktB	2.2.1.1	COG0021	Transketolase 2
Zymos_Se_01126	CDS	231				hypothetical protein
Zymos_Se_01127	CDS	1044				hypothetical protein
Zymos_Se_01128	CDS	576	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
Zymos_Se_01129	CDS	1299	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
Zymos_Se_01130	CDS	1968		1.18.1.2		Ferredoxin--NADP reductase
Zymos_Se_01131	CDS	1701	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
Zymos_Se_01132	CDS	3114	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
Zymos_Se_01133	CDS	357	yffB		COG1393	Protein YffB
Zymos_Se_01134	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
Zymos_Se_01135	CDS	201				hypothetical protein
Zymos_Se_01136	CDS	2019	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
Zymos_Se_01137	CDS	864			COG2321	putative protein
Zymos_Se_01138	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
Zymos_Se_01139	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
Zymos_Se_01140	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Zymos_Se_01141	CDS	573	gcvR		COG2716	Glycine cleavage system transcriptional repressor
Zymos_Se_01142	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
Zymos_Se_01143	CDS	1140	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
Zymos_Se_01144	CDS	1269	gntP		COG2610	High-affinity gluconate transporter
Zymos_Se_01145	CDS	1182	cdaR_1		COG3835	Carbohydrate diacid regulator
Zymos_Se_01146	CDS	1068				hypothetical protein
Zymos_Se_01147	CDS	1464	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
Zymos_Se_01148	CDS	360	yfgD		COG1393	putative protein YfgD
Zymos_Se_01149	CDS	726	hda		COG0593	DnaA regulatory inactivator Hda
Zymos_Se_01150	CDS	1290	uraA		COG2233	Uracil permease
Zymos_Se_01151	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
Zymos_Se_01152	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
Zymos_Se_01153	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
Zymos_Se_01154	CDS	2067	ppk	2.7.4.1	COG0855	Polyphosphate kinase
Zymos_Se_01155	CDS	1542	ppx	3.6.1.11	COG0248	Exopolyphosphatase
Zymos_Se_01156	CDS	2214	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
Zymos_Se_01157	CDS	192	yfgG			Protein YfgG
Zymos_Se_01158	CDS	234				hypothetical protein
Zymos_Se_01159	CDS	255				hypothetical protein
Zymos_Se_01160	CDS	315				hypothetical protein
Zymos_Se_01161	CDS	291				hypothetical protein
Zymos_Se_01162	CDS	2379				hypothetical protein
Zymos_Se_01163	CDS	261				hypothetical protein
Zymos_Se_01164	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
Zymos_Se_01165	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
Zymos_Se_01166	CDS	1350	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
Zymos_Se_01167	CDS	6090				hypothetical protein
Zymos_Se_01168	CDS	7308				hypothetical protein
Zymos_Se_01169	CDS	5580				hypothetical protein
Zymos_Se_01170	CDS	960				hypothetical protein
Zymos_Se_01171	CDS	2193				hypothetical protein
Zymos_Se_01172	CDS	222	yfgJ			putative protein YfgJ
Zymos_Se_01173	CDS	1473	der		COG1160	GTPase Der
Zymos_Se_01174	CDS	1179	bamB		COG1520	Outer membrane protein assembly factor BamB
Zymos_Se_01175	CDS	621				hypothetical protein
Zymos_Se_01176	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Zymos_Se_01177	CDS	1119	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
Zymos_Se_01178	CDS	1005	rodZ		COG1426	Cytoskeleton protein RodZ
Zymos_Se_01179	CDS	1167	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
Zymos_Se_01180	CDS	432	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Zymos_Se_01181	CDS	864	napF_2			Ferredoxin-type protein NapF
Zymos_Se_01182	CDS	810	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
Zymos_Se_01183	CDS	630	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
Zymos_Se_01184	CDS	2379	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
Zymos_Se_01185	CDS	408	pbpC_1		COG4953	Penicillin-binding protein 1C
Zymos_Se_01186	CDS	1677	pbpC_2		COG4953	Penicillin-binding protein 1C
Zymos_Se_01187	CDS	4104	yfhM_1		COG2373	Alpha-2-macroglobulin
Zymos_Se_01188	CDS	798	yfhM_2		COG2373	Alpha-2-macroglobulin
Zymos_Se_01189	CDS	843	sseA_2	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
Zymos_Se_01190	CDS	225				hypothetical protein
Zymos_Se_01191	CDS	585				hypothetical protein
Zymos_Se_01192	CDS	105				hypothetical protein
Zymos_Se_01193	CDS	777				hypothetical protein
Zymos_Se_01194	CDS	177				hypothetical protein
Zymos_Se_01195	CDS	1284	pepB	3.4.11.23	COG0260	Peptidase B
Zymos_Se_01196	CDS	201	iscX		COG2975	Protein IscX
Zymos_Se_01197	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
Zymos_Se_01198	CDS	1851	hscA		COG0443	Chaperone protein HscA
Zymos_Se_01199	CDS	516	hscB		COG1076	Co-chaperone protein HscB
Zymos_Se_01200	CDS	324	iscA		COG0316	Iron-binding protein IscA
Zymos_Se_01201	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
Zymos_Se_01202	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
Zymos_Se_01203	CDS	495	iscR		COG1959	HTH-type transcriptional regulator IscR
Zymos_Se_01204	CDS	732	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
Zymos_Se_01205	CDS	804	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
Zymos_Se_01206	CDS	879			COG1073	putative protein
Zymos_Se_01207	CDS	1044	asrA		COG1145	Anaerobic sulfite reductase subunit A
Zymos_Se_01208	CDS	819	asrB		COG0543	Anaerobic sulfite reductase subunit B
Zymos_Se_01209	CDS	1014	asrC	1.8.1.-	COG2221	Anaerobic sulfite reductase subunit C
Zymos_Se_01210	CDS	987				hypothetical protein
Zymos_Se_01211	CDS	639				hypothetical protein
Zymos_Se_01212	CDS	1278				hypothetical protein
Zymos_Se_01213	CDS	1140	hcaT			putative 3-phenylpropionic acid transporter
Zymos_Se_01214	CDS	1254	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
Zymos_Se_01215	CDS	1191	hmp	1.14.12.17	COG1017	Flavohemoprotein
Zymos_Se_01216	CDS	1545	cadC		COG3710	Transcriptional activator CadC
Zymos_Se_01217	CDS	1332	cadB		COG0531	putative cadaverine/lysine antiporter
Zymos_Se_01218	CDS	2145	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
Zymos_Se_01219	CDS	1461	dtpC		COG3104	Dipeptide and tripeptide permease C
Zymos_Se_01220	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II 1
Zymos_Se_01221	CDS	1338	qseF		COG2204	Transcriptional regulatory protein QseF
Zymos_Se_01222	CDS	765	qseG			Quorum-sensing regulator protein G
Zymos_Se_01223	CDS	1386	qseE	2.7.13.3		Sensor histidine kinase QseE
Zymos_Se_01224	CDS	3888	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
Zymos_Se_01225	CDS	1545	mltF_1	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
Zymos_Se_01226	CDS	519	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
Zymos_Se_01227	CDS	636	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
Zymos_Se_01228	CDS	1362				PTS system EIIBC component
Zymos_Se_01229	CDS	894	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
Zymos_Se_01230	CDS	849	murR_1		COG1737	HTH-type transcriptional regulator MurR
Zymos_Se_01231	CDS	918	panE_1	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
Zymos_Se_01232	CDS	1197				L-lactate transporter
Zymos_Se_01233	CDS	927	hdfR_2			HTH-type transcriptional regulator HdfR
Zymos_Se_01234	CDS	261	yfhL		COG1145	Ferredoxin YfhL
Zymos_Se_01235	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
Zymos_Se_01236	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
Zymos_Se_01237	CDS	729	recO		COG1381	DNA repair protein RecO
Zymos_Se_01238	CDS	906	era		COG1159	GTPase Era
Zymos_Se_01239	CDS	738	rnc	3.1.26.3	COG0571	Ribonuclease 3
Zymos_Se_01240	CDS	975	lepB	3.4.21.89	COG0681	Signal peptidase I
Zymos_Se_01241	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
Zymos_Se_01242	CDS	1467				hypothetical protein
Zymos_Se_01243	CDS	417				hypothetical protein
Zymos_Se_01244	CDS	1413				hypothetical protein
Zymos_Se_01245	CDS	681				hypothetical protein
Zymos_Se_01246	CDS	1200				hypothetical protein
Zymos_Se_01247	CDS	354				hypothetical protein
Zymos_Se_01248	CDS	99				hypothetical protein
Zymos_Se_01249	CDS	756				hypothetical protein
Zymos_Se_01250	CDS	786				hypothetical protein
Zymos_Se_01251	CDS	648				hypothetical protein
Zymos_Se_01252	CDS	159				hypothetical protein
Zymos_Se_01253	CDS	378				hypothetical protein
Zymos_Se_01254	CDS	336				hypothetical protein
Zymos_Se_01255	CDS	1032				hypothetical protein
Zymos_Se_01256	CDS	303				hypothetical protein
Zymos_Se_01257	CDS	651				hypothetical protein
Zymos_Se_01258	CDS	1953				hypothetical protein
Zymos_Se_01259	CDS	453				hypothetical protein
Zymos_Se_01260	CDS	444				hypothetical protein
Zymos_Se_01261	CDS	1146				hypothetical protein
Zymos_Se_01262	CDS	549				hypothetical protein
Zymos_Se_01263	CDS	390				hypothetical protein
Zymos_Se_01264	CDS	555				hypothetical protein
Zymos_Se_01265	CDS	408				hypothetical protein
Zymos_Se_01266	CDS	369				hypothetical protein
Zymos_Se_01267	CDS	942				hypothetical protein
Zymos_Se_01268	CDS	498				hypothetical protein
Zymos_Se_01269	CDS	1233				hypothetical protein
Zymos_Se_01270	CDS	609				hypothetical protein
Zymos_Se_01271	CDS	1470				hypothetical protein
Zymos_Se_01272	CDS	1623				hypothetical protein
Zymos_Se_01273	CDS	630				hypothetical protein
Zymos_Se_01274	CDS	525				hypothetical protein
Zymos_Se_01275	CDS	471				hypothetical protein
Zymos_Se_01276	CDS	453	rrrD_1	3.2.1.17	COG3772	Lysozyme RrrD
Zymos_Se_01277	CDS	336				hypothetical protein
Zymos_Se_01278	CDS	474				hypothetical protein
Zymos_Se_01279	CDS	681				hypothetical protein
Zymos_Se_01280	CDS	141	ylcG			putative protein YlcG
Zymos_Se_01281	CDS	612				hypothetical protein
Zymos_Se_01282	CDS	207				hypothetical protein
Zymos_Se_01283	CDS	603				hypothetical protein
Zymos_Se_01284	CDS	240	dinI_1			DNA damage-inducible protein I
Zymos_Se_01285	CDS	267				hypothetical protein
Zymos_Se_01286	CDS	282				hypothetical protein
Zymos_Se_01287	CDS	258				hypothetical protein
Zymos_Se_01288	CDS	264				hypothetical protein
Zymos_Se_01289	CDS	264				hypothetical protein
Zymos_Se_01290	CDS	318				hypothetical protein
Zymos_Se_01291	CDS	750	dnaC_1		COG1484	DNA replication protein DnaC
Zymos_Se_01292	CDS	312				hypothetical protein
Zymos_Se_01293	CDS	570				hypothetical protein
Zymos_Se_01294	CDS	321				hypothetical protein
Zymos_Se_01295	CDS	237				hypothetical protein
Zymos_Se_01296	CDS	405				hypothetical protein
Zymos_Se_01297	CDS	159				hypothetical protein
Zymos_Se_01298	CDS	288				hypothetical protein
Zymos_Se_01299	CDS	2928				hypothetical protein
Zymos_Se_01300	CDS	1110				hypothetical protein
Zymos_Se_01301	CDS	240				hypothetical protein
Zymos_Se_01302	CDS	285				hypothetical protein
Zymos_Se_01303	CDS	1230	intA_1		COG0582	Prophage integrase IntA
Zymos_Se_01304	CDS	480	rseC		COG3086	Protein RseC
Zymos_Se_01305	CDS	957	rseB		COG3026	Sigma-E factor regulatory protein RseB
Zymos_Se_01306	CDS	651	rseA			Anti-sigma-E factor RseA
Zymos_Se_01307	CDS	576	rpoE			ECF RNA polymerase sigma-E factor
Zymos_Se_01308	CDS	1623	nadB	1.4.3.16	COG0029	L-aspartate oxidase
Zymos_Se_01309	CDS	792	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
Zymos_Se_01310	CDS	1335	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
Zymos_Se_01311	CDS	900	yofA		COG0583	HTH-type transcriptional regulator YofA
Zymos_Se_01312	CDS	588	eamB		COG1280	Cysteine/O-acetylserine efflux protein
Zymos_Se_01313	CDS	384	grcA		COG3445	Autonomous glycyl radical cofactor
