locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Pa_01477	CDS	876				hypothetical protein
Zymos_Pa_01478	CDS	813				hypothetical protein
Zymos_Pa_01479	CDS	915	pcpR_3			PCP degradation transcriptional activation protein
Zymos_Pa_01480	CDS	456				hypothetical protein
Zymos_Pa_01481	CDS	2079	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
Zymos_Pa_01482	CDS	501				hypothetical protein
Zymos_Pa_01483	CDS	729				hypothetical protein
Zymos_Pa_01484	CDS	771	phnE_2		COG3639	Phosphate-import permease protein PhnE
Zymos_Pa_01485	CDS	834	phnE_3		COG3639	Phosphate-import permease protein PhnE
Zymos_Pa_01486	CDS	804	phnC_2	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
Zymos_Pa_01487	CDS	858	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
Zymos_Pa_01488	CDS	891	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
Zymos_Pa_01489	CDS	2181			COG2200	putative signaling protein
Zymos_Pa_01490	CDS	1656	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
Zymos_Pa_01491	CDS	456				Putative universal stress protein
Zymos_Pa_01492	CDS	2847	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
Zymos_Pa_01493	CDS	309				hypothetical protein
Zymos_Pa_01494	CDS	603				hypothetical protein
Zymos_Pa_01495	CDS	162				hypothetical protein
Zymos_Pa_01496	CDS	114				hypothetical protein
Zymos_Pa_01497	CDS	1995	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
Zymos_Pa_01498	CDS	204				hypothetical protein
Zymos_Pa_01499	CDS	858	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
Zymos_Pa_01500	CDS	1176	pbuE_1		COG2814	Purine efflux pump PbuE
Zymos_Pa_01501	CDS	471	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
Zymos_Pa_01502	CDS	951		3.1.1.23	COG2267	Monoacylglycerol lipase
Zymos_Pa_01503	CDS	1689	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Zymos_Pa_01504	CDS	1689	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Zymos_Pa_01505	CDS	3981				hypothetical protein
Zymos_Pa_01506	CDS	1431	phoA	3.1.3.1		Alkaline phosphatase H
Zymos_Pa_01507	CDS	438	hit		COG0537	Protein hit
Zymos_Pa_01508	CDS	2067	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
Zymos_Pa_01509	CDS	816				hypothetical protein
Zymos_Pa_01510	CDS	2136				hypothetical protein
Zymos_Pa_01511	CDS	414				hypothetical protein
Zymos_Pa_01512	CDS	471				IS66 family transposase ISPpu30
Zymos_Pa_01513	CDS	516				hypothetical protein
Zymos_Pa_01514	CDS	1122		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
Zymos_Pa_01515	CDS	612	rpoE		COG1595	ECF RNA polymerase sigma-E factor
Zymos_Pa_01516	CDS	240				hypothetical protein
Zymos_Pa_01517	CDS	315				hypothetical protein
Zymos_Pa_01518	CDS	855				hypothetical protein
Zymos_Pa_01519	CDS	735				hypothetical protein
Zymos_Pa_01520	CDS	591				hypothetical protein
Zymos_Pa_01521	CDS	1317	oprO		COG3746	Porin O
Zymos_Pa_01522	CDS	1323	oprP		COG3746	Porin P
Zymos_Pa_01523	CDS	300				hypothetical protein
Zymos_Pa_01524	CDS	813	actIII	1.3.1.-		Putative ketoacyl reductase
Zymos_Pa_01525	CDS	423				hypothetical protein
Zymos_Pa_01526	CDS	330				hypothetical protein
Zymos_Pa_01527	CDS	288				hypothetical protein
Zymos_Pa_01528	CDS	384				hypothetical protein
Zymos_Pa_01529	CDS	4347	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
Zymos_Pa_01530	CDS	3480	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
Zymos_Pa_01531	CDS	570				hypothetical protein
Zymos_Pa_01532	CDS	855	rhaR_3			HTH-type transcriptional activator RhaR
Zymos_Pa_01533	CDS	390				hypothetical protein
Zymos_Pa_01534	CDS	1767	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
Zymos_Pa_01535	CDS	1875	lplT			Lysophospholipid transporter LplT
Zymos_Pa_01536	CDS	210	cspA_2		COG1278	Major cold shock protein CspA
Zymos_Pa_01537	CDS	315	gdx_1		COG2076	Guanidinium exporter
Zymos_Pa_01538	CDS	936	panS_1		COG0385	Pantothenate precursors transporter PanS
Zymos_Pa_01539	CDS	921	rdgC		COG2974	Recombination-associated protein RdgC
Zymos_Pa_01540	tRNA	76				tRNA-Val(tac)
Zymos_Pa_01541	tRNA	77				tRNA-Asp(gtc)
Zymos_Pa_01542	CDS	762	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
Zymos_Pa_01543	CDS	432				hypothetical protein
Zymos_Pa_01544	CDS	747				hypothetical protein
Zymos_Pa_01545	CDS	312				hypothetical protein
Zymos_Pa_01546	CDS	366				hypothetical protein
Zymos_Pa_01547	CDS	480				hypothetical protein
Zymos_Pa_01548	CDS	1749				hypothetical protein
Zymos_Pa_01549	CDS	2130	prc	3.4.21.102	COG0793	Tail-specific protease
Zymos_Pa_01550	CDS	963	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
Zymos_Pa_01551	CDS	651		3.1.3.-	COG0560	putative phosphatase
Zymos_Pa_01552	CDS	996	potA_6	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
Zymos_Pa_01553	CDS	798				hypothetical protein
Zymos_Pa_01554	CDS	840				hypothetical protein
Zymos_Pa_01555	CDS	810				hypothetical protein
Zymos_Pa_01556	CDS	1059				hypothetical protein
Zymos_Pa_01557	CDS	717	phnR_1		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
Zymos_Pa_01558	CDS	552	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
Zymos_Pa_01559	CDS	1290	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
Zymos_Pa_01560	CDS	636	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
Zymos_Pa_01561	CDS	255	minE		COG0851	Cell division topological specificity factor
Zymos_Pa_01562	CDS	816	minD		COG2894	Septum site-determining protein MinD
Zymos_Pa_01563	CDS	792	minC		COG0850	Septum site-determining protein MinC
Zymos_Pa_01564	CDS	939	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
Zymos_Pa_01565	CDS	1170				hypothetical protein
Zymos_Pa_01566	CDS	858				hypothetical protein
Zymos_Pa_01567	CDS	804				hypothetical protein
Zymos_Pa_01568	CDS	1362				hypothetical protein
Zymos_Pa_01569	CDS	222				hypothetical protein
Zymos_Pa_01570	CDS	858				hypothetical protein
Zymos_Pa_01571	CDS	312	yjcH_1		COG3162	Inner membrane protein YjcH
Zymos_Pa_01572	CDS	1656	actP_2		COG4147	Cation/acetate symporter ActP
Zymos_Pa_01573	CDS	1800				hypothetical protein
Zymos_Pa_01574	CDS	627	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
Zymos_Pa_01575	CDS	159				hypothetical protein
Zymos_Pa_01576	CDS	1125				hypothetical protein
Zymos_Pa_01577	CDS	267				hypothetical protein
Zymos_Pa_01578	CDS	1833		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
Zymos_Pa_01579	CDS	564	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
Zymos_Pa_01580	CDS	828	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
Zymos_Pa_01581	CDS	930	yhaJ_2			HTH-type transcriptional regulator YhaJ
Zymos_Pa_01582	CDS	318				hypothetical protein
Zymos_Pa_01583	CDS	642	azoR_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
Zymos_Pa_01584	CDS	900				hypothetical protein
Zymos_Pa_01585	CDS	336	csaA		COG0073	putative chaperone CsaA
Zymos_Pa_01586	CDS	765	rhaR_4			HTH-type transcriptional activator RhaR
Zymos_Pa_01587	CDS	813	lpxH_1	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
Zymos_Pa_01588	CDS	1056	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Zymos_Pa_01589	CDS	1341				hypothetical protein
Zymos_Pa_01590	CDS	318				hypothetical protein
Zymos_Pa_01591	CDS	996	virS			HTH-type transcriptional regulator VirS
Zymos_Pa_01592	CDS	645				hypothetical protein
Zymos_Pa_01593	CDS	939				hypothetical protein
Zymos_Pa_01594	CDS	795	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
Zymos_Pa_01595	CDS	1146				hypothetical protein
Zymos_Pa_01596	CDS	1455	trkI		COG0168	Trk system potassium uptake protein TrkI
Zymos_Pa_01597	CDS	372				hypothetical protein
Zymos_Pa_01598	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
Zymos_Pa_01599	CDS	480				hypothetical protein
Zymos_Pa_01600	CDS	1338	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
Zymos_Pa_01601	CDS	441				hypothetical protein
Zymos_Pa_01602	CDS	678	cpxR		COG0745	Transcriptional regulatory protein CpxR
Zymos_Pa_01603	CDS	360				hypothetical protein
Zymos_Pa_01604	CDS	300	yciI		COG2350	Protein YciI
Zymos_Pa_01605	CDS	588	yciB		COG2917	putative intracellular septation protein A
Zymos_Pa_01606	CDS	888	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
Zymos_Pa_01607	CDS	630	yciO		COG0009	putative protein YciO
Zymos_Pa_01608	CDS	891	scpA			Segregation and condensation protein A
Zymos_Pa_01609	CDS	999	scpB			Segregation and condensation protein B
Zymos_Pa_01610	CDS	531				hypothetical protein
Zymos_Pa_01611	CDS	213				hypothetical protein
Zymos_Pa_01612	CDS	1005	epd_2	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
Zymos_Pa_01613	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
Zymos_Pa_01614	CDS	996	glk	2.7.1.2	COG0837	Glucokinase
Zymos_Pa_01615	CDS	729	ompR_2			Transcriptional regulatory protein OmpR
Zymos_Pa_01616	CDS	1449	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
Zymos_Pa_01617	CDS	1263				putative sugar-binding periplasmic protein
Zymos_Pa_01618	CDS	933	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
Zymos_Pa_01619	CDS	846				hypothetical protein
Zymos_Pa_01620	CDS	1161	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
Zymos_Pa_01621	CDS	1365	oprB_2		COG3659	Porin B
Zymos_Pa_01622	CDS	852	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
Zymos_Pa_01623	CDS	858	hexR_1		COG1737	HTH-type transcriptional regulator HexR
Zymos_Pa_01624	CDS	1470	zwf_1	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
Zymos_Pa_01625	CDS	717	pgl_2	3.1.1.31		6-phosphogluconolactonase
Zymos_Pa_01626	CDS	663	eda_1	4.1.2.14	COG0800	2-dehydro-3-deoxy-phosphogluconate aldolase
Zymos_Pa_01627	CDS	438				hypothetical protein
Zymos_Pa_01628	CDS	1161				hypothetical protein
Zymos_Pa_01629	CDS	378				hypothetical protein
Zymos_Pa_01630	CDS	924				hypothetical protein
Zymos_Pa_01631	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
Zymos_Pa_01632	CDS	936	hutG	3.5.3.8	COG0010	Formimidoylglutamase
Zymos_Pa_01633	CDS	729	kdgR_1			Pectin degradation repressor protein KdgR
Zymos_Pa_01634	CDS	741	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
Zymos_Pa_01635	CDS	672	mupP_2	3.1.3.105	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
Zymos_Pa_01636	CDS	699	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
Zymos_Pa_01637	CDS	1335	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
Zymos_Pa_01638	CDS	1077	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
Zymos_Pa_01639	CDS	2772	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
Zymos_Pa_01640	CDS	1086	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
Zymos_Pa_01641	CDS	1098	pheA			Bifunctional chorismate mutase/prephenate dehydratase
Zymos_Pa_01642	CDS	1146	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
Zymos_Pa_01643	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
Zymos_Pa_01644	CDS	690	cmk	2.7.4.25		Cytidylate kinase
Zymos_Pa_01645	CDS	1680	rpsA		COG0539	30S ribosomal protein S1
Zymos_Pa_01646	CDS	285	ihfB		COG0776	Integration host factor subunit beta
Zymos_Pa_01647	CDS	1038	wzzB		COG3765	Chain length determinant protein
Zymos_Pa_01648	CDS	1314	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
Zymos_Pa_01649	CDS	948	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
Zymos_Pa_01650	CDS	627	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
Zymos_Pa_01651	CDS	1083	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
Zymos_Pa_01652	CDS	1233				hypothetical protein
Zymos_Pa_01653	CDS	1428				hypothetical protein
Zymos_Pa_01654	CDS	1425				hypothetical protein
Zymos_Pa_01655	CDS	891				hypothetical protein
Zymos_Pa_01656	CDS	966	tal_1	1.1.1.344		dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(P)(+))
Zymos_Pa_01657	CDS	1182	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Zymos_Pa_01658	CDS	960	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
Zymos_Pa_01659	CDS	1026	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
Zymos_Pa_01660	CDS	1998	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
Zymos_Pa_01661	CDS	330				hypothetical protein
Zymos_Pa_01662	tRNA	76				tRNA-Asn(gtt)
Zymos_Pa_01663	CDS	1197	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
Zymos_Pa_01664	CDS	2013	uvrB		COG0556	UvrABC system protein B
Zymos_Pa_01665	CDS	1560	emrB_1			Colistin resistance protein EmrB
Zymos_Pa_01666	CDS	1035	emrA_1			Colistin resistance protein EmrA
Zymos_Pa_01667	CDS	921	dmlR_5			HTH-type transcriptional regulator DmlR
Zymos_Pa_01668	CDS	1485	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Zymos_Pa_01669	tRNA	76				tRNA-Ala(ggc)
Zymos_Pa_01670	tRNA	76				tRNA-Glu(ttc)
Zymos_Pa_01671	tRNA	76				tRNA-Ala(ggc)
Zymos_Pa_01672	tRNA	76				tRNA-Glu(ttc)
Zymos_Pa_01673	CDS	543				hypothetical protein
Zymos_Pa_01674	CDS	858				hypothetical protein
Zymos_Pa_01675	CDS	648	eda_2		COG0800	KHG/KDPG aldolase
Zymos_Pa_01676	CDS	438				hypothetical protein
Zymos_Pa_01677	CDS	960	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
Zymos_Pa_01678	CDS	747	ygfF	1.-.-.-		putative oxidoreductase YgfF
Zymos_Pa_01679	CDS	804				hypothetical protein
Zymos_Pa_01680	CDS	450	ibpB		COG0071	Small heat shock protein IbpB
Zymos_Pa_01681	CDS	1329				hypothetical protein
Zymos_Pa_01682	CDS	912	dmlR_6			HTH-type transcriptional regulator DmlR
Zymos_Pa_01683	CDS	378	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
Zymos_Pa_01684	CDS	894	cmpR_2			HTH-type transcriptional activator CmpR
Zymos_Pa_01685	CDS	1425	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
Zymos_Pa_01686	CDS	639	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
Zymos_Pa_01687	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
Zymos_Pa_01688	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
Zymos_Pa_01689	CDS	1113	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Zymos_Pa_01690	CDS	1011	usg		COG0136	USG-1 protein 
Zymos_Pa_01691	CDS	1191				hypothetical protein
Zymos_Pa_01692	CDS	1494				hypothetical protein
Zymos_Pa_01693	CDS	858	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Zymos_Pa_01694	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
Zymos_Pa_01695	CDS	873	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
Zymos_Pa_01696	CDS	1290	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
Zymos_Pa_01697	CDS	660	ftsN_1			Cell division protein FtsN
Zymos_Pa_01698	CDS	516				hypothetical protein
Zymos_Pa_01699	CDS	1506	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Zymos_Pa_01700	CDS	1212	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
Zymos_Pa_01701	CDS	768	pldh-t	1.1.1.107		Pyridoxal 4-dehydrogenase
Zymos_Pa_01702	CDS	1977	xcpQ		COG1450	Secretin XcpQ
Zymos_Pa_01703	CDS	657	xcpP_1			Type II secretion system protein N
Zymos_Pa_01704	CDS	1509	epsE		COG2804	Type II secretion system protein E
Zymos_Pa_01705	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
Zymos_Pa_01706	CDS	429	xcpT_1		COG2165	Type II secretion system protein G
Zymos_Pa_01707	CDS	519	gspH		COG2165	Putative type II secretion system protein H
Zymos_Pa_01708	CDS	390	xcpV		COG2165	Type II secretion system protein I
Zymos_Pa_01709	CDS	714	xcpW		COG4795	Type II secretion system protein J
Zymos_Pa_01710	CDS	1002	xcpX_1		COG3156	Type II secretion system protein K
Zymos_Pa_01711	CDS	1149	xcpY		COG3297	Type II secretion system protein L
Zymos_Pa_01712	CDS	525	epsM		COG3149	Type II secretion system protein M
Zymos_Pa_01713	tRNA	76				tRNA-Val(tac)
Zymos_Pa_01714	tRNA	77				tRNA-Asp(gtc)
Zymos_Pa_01715	tRNA	77				tRNA-Asp(gtc)
Zymos_Pa_01716	CDS	1038				putative HTH-type transcriptional regulator
Zymos_Pa_01717	CDS	1119				hypothetical protein
Zymos_Pa_01718	CDS	2040	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
Zymos_Pa_01719	CDS	1404				hypothetical protein
Zymos_Pa_01720	CDS	933	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
Zymos_Pa_01721	CDS	966				hypothetical protein
Zymos_Pa_01722	CDS	888	nadK	2.7.1.23	COG0061	NAD kinase
Zymos_Pa_01723	CDS	981	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
Zymos_Pa_01724	CDS	861	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
Zymos_Pa_01725	CDS	264				hypothetical protein
Zymos_Pa_01726	CDS	834				hypothetical protein
Zymos_Pa_01727	CDS	2658	pepN	3.4.11.2	COG0308	Aminopeptidase N
Zymos_Pa_01728	CDS	1965				hypothetical protein
Zymos_Pa_01729	CDS	1368				putative protein
Zymos_Pa_01730	CDS	1098	hcf136_1			Ycf48-like protein
Zymos_Pa_01731	CDS	2382				hypothetical protein
Zymos_Pa_01732	CDS	1296	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
Zymos_Pa_01733	CDS	672	mprA		COG0745	Response regulator MprA
Zymos_Pa_01734	CDS	1089				hypothetical protein
Zymos_Pa_01735	CDS	1632				hypothetical protein
Zymos_Pa_01736	CDS	1761				hypothetical protein
Zymos_Pa_01737	CDS	1023				hypothetical protein
Zymos_Pa_01738	CDS	495				hypothetical protein
Zymos_Pa_01739	CDS	939				hypothetical protein
Zymos_Pa_01740	CDS	981				hypothetical protein
Zymos_Pa_01741	CDS	771				hypothetical protein
Zymos_Pa_01742	CDS	4863	gdhB	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
Zymos_Pa_01743	CDS	108				hypothetical protein
Zymos_Pa_01744	CDS	2847				hypothetical protein
Zymos_Pa_01745	CDS	3582				hypothetical protein
Zymos_Pa_01746	CDS	519				hypothetical protein
Zymos_Pa_01747	CDS	1368				hypothetical protein
Zymos_Pa_01748	CDS	990				hypothetical protein
Zymos_Pa_01749	CDS	1524	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Zymos_Pa_01750	CDS	1371				hypothetical protein
Zymos_Pa_01751	CDS	1203				hypothetical protein
Zymos_Pa_01752	CDS	1164	yhcG_2	3.1.-.-	COG4804	Putative nuclease YhcG
Zymos_Pa_01753	CDS	738	arsH_1	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
Zymos_Pa_01754	CDS	423	arsC_1	1.20.4.1		Arsenate reductase
Zymos_Pa_01755	CDS	1077	acr3		COG0798	Arsenical-resistance protein Acr3
Zymos_Pa_01756	CDS	498	arsC_2	1.20.4.4		Arsenate reductase
Zymos_Pa_01757	CDS	324				hypothetical protein
Zymos_Pa_01758	CDS	510				hypothetical protein
Zymos_Pa_01759	CDS	393				hypothetical protein
Zymos_Pa_01760	CDS	831				hypothetical protein
Zymos_Pa_01761	CDS	2058				hypothetical protein
Zymos_Pa_01762	CDS	318				hypothetical protein
Zymos_Pa_01763	CDS	249				hypothetical protein
Zymos_Pa_01764	CDS	777				hypothetical protein
Zymos_Pa_01765	CDS	282				hypothetical protein
Zymos_Pa_01766	CDS	858				hypothetical protein
Zymos_Pa_01767	CDS	639	soj_2	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
Zymos_Pa_01768	CDS	273				hypothetical protein
Zymos_Pa_01769	CDS	534				hypothetical protein
Zymos_Pa_01770	CDS	564				hypothetical protein
Zymos_Pa_01771	CDS	1995				hypothetical protein
Zymos_Pa_01772	CDS	681				hypothetical protein
Zymos_Pa_01773	CDS	1536	oprM_4		COG1538	Outer membrane protein OprM
Zymos_Pa_01774	CDS	1572	farB_1			Fatty acid resistance protein FarB
Zymos_Pa_01775	CDS	1035	emrA_2			Colistin resistance protein EmrA
Zymos_Pa_01776	CDS	312				hypothetical protein
Zymos_Pa_01777	CDS	945	hdfR_3			HTH-type transcriptional regulator HdfR
Zymos_Pa_01778	CDS	279				hypothetical protein
Zymos_Pa_01779	CDS	2004	traG_2			Conjugal transfer protein TraG
Zymos_Pa_01780	CDS	465				hypothetical protein
Zymos_Pa_01781	CDS	1071			COG0630	Type IV secretion system protein VirB11
Zymos_Pa_01782	CDS	384				hypothetical protein
Zymos_Pa_01783	CDS	273				hypothetical protein
Zymos_Pa_01784	CDS	2454	virB4_2		COG3451	Type IV secretion system protein virB4
Zymos_Pa_01785	CDS	726				hypothetical protein
Zymos_Pa_01786	CDS	285				hypothetical protein
Zymos_Pa_01787	CDS	1371				hypothetical protein
Zymos_Pa_01788	CDS	705				hypothetical protein
Zymos_Pa_01789	CDS	993				hypothetical protein
Zymos_Pa_01790	CDS	1281				hypothetical protein
Zymos_Pa_01791	CDS	243				hypothetical protein
Zymos_Pa_01792	CDS	276				hypothetical protein
Zymos_Pa_01793	CDS	477				hypothetical protein
Zymos_Pa_01794	CDS	477				hypothetical protein
Zymos_Pa_01795	CDS	1905				hypothetical protein
Zymos_Pa_01796	CDS	1002	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
Zymos_Pa_01797	CDS	882				hypothetical protein
Zymos_Pa_01798	CDS	282				hypothetical protein
Zymos_Pa_01799	CDS	1029	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
Zymos_Pa_01800	CDS	213	rmf			Ribosome modulation factor
Zymos_Pa_01801	CDS	2178	rlmL_1		COG0116	Ribosomal RNA large subunit methyltransferase K/L
Zymos_Pa_01802	CDS	1431	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
Zymos_Pa_01803	CDS	345			COG3171	putative protein
Zymos_Pa_01804	CDS	624	bvgA_2			Virulence factors putative positive transcription regulator BvgA
Zymos_Pa_01805	CDS	2226	bvgS_2	2.7.13.3		Virulence sensor protein BvgS
Zymos_Pa_01806	CDS	1332	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
Zymos_Pa_01807	CDS	324				hypothetical protein
Zymos_Pa_01808	CDS	381				hypothetical protein
Zymos_Pa_01809	CDS	330	yqjD_1		COG4575	putative protein YqjD
Zymos_Pa_01810	CDS	1209	amtB_1			Ammonia channel
Zymos_Pa_01811	CDS	1266	nicP_5			Porin-like protein NicP
Zymos_Pa_01812	CDS	867				hypothetical protein
Zymos_Pa_01813	CDS	933				hypothetical protein
Zymos_Pa_01814	CDS	597				hypothetical protein
Zymos_Pa_01815	CDS	558	yxaF_2			putative HTH-type transcriptional regulator YxaF
Zymos_Pa_01816	CDS	240				hypothetical protein
Zymos_Pa_01817	CDS	1404				hypothetical protein
Zymos_Pa_01818	tRNA	77				tRNA-Pro(cgg)
Zymos_Pa_01819	CDS	222				hypothetical protein
Zymos_Pa_01820	CDS	597	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
Zymos_Pa_01821	CDS	540	moaB_2		COG0521	Molybdenum cofactor biosynthesis protein B
Zymos_Pa_01822	tRNA	94				tRNA-Trp(cca)
Zymos_Pa_01823	CDS	1032	rhaS_3			HTH-type transcriptional activator RhaS
Zymos_Pa_01824	CDS	1596		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
Zymos_Pa_01825	CDS	1581	glpD_2	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
Zymos_Pa_01826	CDS	1560	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
Zymos_Pa_01827	CDS	909	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
Zymos_Pa_01828	CDS	807	ycbX		COG0633	putative protein YcbX
Zymos_Pa_01829	CDS	387				hypothetical protein
Zymos_Pa_01830	CDS	1929	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
Zymos_Pa_01831	CDS	1923	uup		COG0488	ABC transporter ATP-binding protein uup
Zymos_Pa_01832	CDS	687				hypothetical protein
Zymos_Pa_01833	CDS	438	uspA2		COG0589	Universal stress protein A 
Zymos_Pa_01834	CDS	435				hypothetical protein
Zymos_Pa_01835	CDS	801				hypothetical protein
Zymos_Pa_01836	CDS	2148	fadB_1			Fatty acid oxidation complex subunit alpha
Zymos_Pa_01837	CDS	1176	fadA_2	2.3.1.16		3-ketoacyl-CoA thiolase
